"cod_ibge";"ano";"nivel_escolar";"rede";"matriculas"
3549003;2019;"Ensino Fundamental - Anos Finais";"Estadual";113
3549003;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3549003;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3549102;2019;"Ensino Fundamental - Anos Finais";"Estadual";2824
3549102;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3549102;2019;"Ensino Fundamental - Anos Finais";"Particular";1302
3549201;2019;"Ensino Fundamental - Anos Finais";"Estadual";125
3549201;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3549201;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3549250;2019;"Ensino Fundamental - Anos Finais";"Estadual";80
3549250;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3549250;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3549300;2019;"Ensino Fundamental - Anos Finais";"Estadual";84
3549300;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3549300;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3549409;2019;"Ensino Fundamental - Anos Finais";"Estadual";1879
3549409;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3549409;2019;"Ensino Fundamental - Anos Finais";"Particular";403
3549508;2019;"Ensino Fundamental - Anos Finais";"Estadual";440
3549508;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3549508;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3549607;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3549607;2019;"Ensino Fundamental - Anos Finais";"Municipal";265
3549607;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3549706;2019;"Ensino Fundamental - Anos Finais";"Estadual";1631
3549706;2019;"Ensino Fundamental - Anos Finais";"Municipal";261
3549706;2019;"Ensino Fundamental - Anos Finais";"Particular";498
3549805;2019;"Ensino Fundamental - Anos Finais";"Estadual";13255
3549805;2019;"Ensino Fundamental - Anos Finais";"Municipal";1579
3549805;2019;"Ensino Fundamental - Anos Finais";"Particular";6436
3549904;2019;"Ensino Fundamental - Anos Finais";"Estadual";13014
3549904;2019;"Ensino Fundamental - Anos Finais";"Municipal";15155
3549904;2019;"Ensino Fundamental - Anos Finais";"Particular";7035
3549953;2019;"Ensino Fundamental - Anos Finais";"Estadual";736
3549953;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3549953;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3550001;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3550001;2019;"Ensino Fundamental - Anos Finais";"Municipal";554
3550001;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3550100;2019;"Ensino Fundamental - Anos Finais";"Estadual";1580
3550100;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3550100;2019;"Ensino Fundamental - Anos Finais";"Particular";378
3550209;2019;"Ensino Fundamental - Anos Finais";"Estadual";1733
3550209;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3550209;2019;"Ensino Fundamental - Anos Finais";"Particular";66
3550308;2019;"Ensino Fundamental - Anos Finais";"Estadual";266645
3550308;2019;"Ensino Fundamental - Anos Finais";"Municipal";194560
3550308;2019;"Ensino Fundamental - Anos Finais";"Particular";151719
3550407;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3550407;2019;"Ensino Fundamental - Anos Finais";"Municipal";1708
3550407;2019;"Ensino Fundamental - Anos Finais";"Particular";214
3550506;2019;"Ensino Fundamental - Anos Finais";"Estadual";377
3550506;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3550506;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3550605;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3550605;2019;"Ensino Fundamental - Anos Finais";"Municipal";3763
3550605;2019;"Ensino Fundamental - Anos Finais";"Particular";1298
3550704;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3550704;2019;"Ensino Fundamental - Anos Finais";"Municipal";4702
3550704;2019;"Ensino Fundamental - Anos Finais";"Particular";419
3550803;2019;"Ensino Fundamental - Anos Finais";"Estadual";468
3550803;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3550803;2019;"Ensino Fundamental - Anos Finais";"Particular";80
3550902;2019;"Ensino Fundamental - Anos Finais";"Estadual";590
3550902;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3550902;2019;"Ensino Fundamental - Anos Finais";"Particular";157
3551009;2019;"Ensino Fundamental - Anos Finais";"Estadual";7025
3551009;2019;"Ensino Fundamental - Anos Finais";"Municipal";8093
3551009;2019;"Ensino Fundamental - Anos Finais";"Particular";3257
3551108;2019;"Ensino Fundamental - Anos Finais";"Estadual";539
3551108;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3551108;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3551207;2019;"Ensino Fundamental - Anos Finais";"Estadual";235
3551207;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3551207;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3551306;2019;"Ensino Fundamental - Anos Finais";"Estadual";159
3551306;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3551306;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3551405;2019;"Ensino Fundamental - Anos Finais";"Estadual";593
3551405;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3551405;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3551504;2019;"Ensino Fundamental - Anos Finais";"Estadual";1411
3551504;2019;"Ensino Fundamental - Anos Finais";"Municipal";1018
3551504;2019;"Ensino Fundamental - Anos Finais";"Particular";299
3551603;2019;"Ensino Fundamental - Anos Finais";"Estadual";1173
3551603;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3551603;2019;"Ensino Fundamental - Anos Finais";"Particular";201
3551702;2019;"Ensino Fundamental - Anos Finais";"Estadual";2796
3551702;2019;"Ensino Fundamental - Anos Finais";"Municipal";2714
3551702;2019;"Ensino Fundamental - Anos Finais";"Particular";885
3551801;2019;"Ensino Fundamental - Anos Finais";"Estadual";719
3551801;2019;"Ensino Fundamental - Anos Finais";"Municipal";168
3551801;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3551900;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3551900;2019;"Ensino Fundamental - Anos Finais";"Municipal";799
3551900;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3552007;2019;"Ensino Fundamental - Anos Finais";"Estadual";259
3552007;2019;"Ensino Fundamental - Anos Finais";"Municipal";137
3552007;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3552106;2019;"Ensino Fundamental - Anos Finais";"Estadual";1452
3552106;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3552106;2019;"Ensino Fundamental - Anos Finais";"Particular";394
3552205;2019;"Ensino Fundamental - Anos Finais";"Estadual";26380
3552205;2019;"Ensino Fundamental - Anos Finais";"Municipal";1959
3552205;2019;"Ensino Fundamental - Anos Finais";"Particular";7361
3552304;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3552304;2019;"Ensino Fundamental - Anos Finais";"Municipal";353
3552304;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3552403;2019;"Ensino Fundamental - Anos Finais";"Estadual";10946
3552403;2019;"Ensino Fundamental - Anos Finais";"Municipal";1831
3552403;2019;"Ensino Fundamental - Anos Finais";"Particular";845
3552502;2019;"Ensino Fundamental - Anos Finais";"Estadual";16831
3552502;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3552502;2019;"Ensino Fundamental - Anos Finais";"Particular";2332
3552551;2019;"Ensino Fundamental - Anos Finais";"Estadual";175
3552551;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3552551;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3552601;2019;"Ensino Fundamental - Anos Finais";"Estadual";117
3552601;2019;"Ensino Fundamental - Anos Finais";"Municipal";428
3552601;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3552700;2019;"Ensino Fundamental - Anos Finais";"Estadual";502
3552700;2019;"Ensino Fundamental - Anos Finais";"Municipal";271
3552700;2019;"Ensino Fundamental - Anos Finais";"Particular";66
3552809;2019;"Ensino Fundamental - Anos Finais";"Estadual";14349
3552809;2019;"Ensino Fundamental - Anos Finais";"Municipal";31
3552809;2019;"Ensino Fundamental - Anos Finais";"Particular";3359
3552908;2019;"Ensino Fundamental - Anos Finais";"Estadual";285
3552908;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3552908;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3553005;2019;"Ensino Fundamental - Anos Finais";"Estadual";643
3553005;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3553005;2019;"Ensino Fundamental - Anos Finais";"Particular";33
3553104;2019;"Ensino Fundamental - Anos Finais";"Estadual";266
3553104;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3553104;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3553203;2019;"Ensino Fundamental - Anos Finais";"Estadual";210
3553203;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3553203;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3553302;2019;"Ensino Fundamental - Anos Finais";"Estadual";870
3553302;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3553302;2019;"Ensino Fundamental - Anos Finais";"Particular";227
3553401;2019;"Ensino Fundamental - Anos Finais";"Estadual";776
3553401;2019;"Ensino Fundamental - Anos Finais";"Municipal";194
3553401;2019;"Ensino Fundamental - Anos Finais";"Particular";285
3553500;2019;"Ensino Fundamental - Anos Finais";"Estadual";479
3553500;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3553500;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3553609;2019;"Ensino Fundamental - Anos Finais";"Estadual";110
3553609;2019;"Ensino Fundamental - Anos Finais";"Municipal";390
3553609;2019;"Ensino Fundamental - Anos Finais";"Particular";62
3553658;2019;"Ensino Fundamental - Anos Finais";"Estadual";130
3553658;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3553658;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3553708;2019;"Ensino Fundamental - Anos Finais";"Estadual";1979
3553708;2019;"Ensino Fundamental - Anos Finais";"Municipal";183
3553708;2019;"Ensino Fundamental - Anos Finais";"Particular";518
3553807;2019;"Ensino Fundamental - Anos Finais";"Estadual";1071
3553807;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3553807;2019;"Ensino Fundamental - Anos Finais";"Particular";176
3553856;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3553856;2019;"Ensino Fundamental - Anos Finais";"Municipal";398
3553856;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3553906;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3553906;2019;"Ensino Fundamental - Anos Finais";"Municipal";302
3553906;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3553955;2019;"Ensino Fundamental - Anos Finais";"Estadual";850
3553955;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3553955;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3554003;2019;"Ensino Fundamental - Anos Finais";"Estadual";3926
3554003;2019;"Ensino Fundamental - Anos Finais";"Municipal";1694
3554003;2019;"Ensino Fundamental - Anos Finais";"Particular";1152
3554102;2019;"Ensino Fundamental - Anos Finais";"Estadual";377
3554102;2019;"Ensino Fundamental - Anos Finais";"Municipal";13049
3554102;2019;"Ensino Fundamental - Anos Finais";"Particular";3454
3554201;2019;"Ensino Fundamental - Anos Finais";"Estadual";213
3554201;2019;"Ensino Fundamental - Anos Finais";"Municipal";66
3554201;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3554300;2019;"Ensino Fundamental - Anos Finais";"Estadual";858
3554300;2019;"Ensino Fundamental - Anos Finais";"Municipal";203
3554300;2019;"Ensino Fundamental - Anos Finais";"Particular";107
3554409;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3554409;2019;"Ensino Fundamental - Anos Finais";"Municipal";372
3554409;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3554508;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3554508;2019;"Ensino Fundamental - Anos Finais";"Municipal";1679
3554508;2019;"Ensino Fundamental - Anos Finais";"Particular";339
3554607;2019;"Ensino Fundamental - Anos Finais";"Estadual";117
3554607;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3554607;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3554656;2019;"Ensino Fundamental - Anos Finais";"Estadual";130
3554656;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3554656;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3554706;2019;"Ensino Fundamental - Anos Finais";"Estadual";304
3554706;2019;"Ensino Fundamental - Anos Finais";"Municipal";132
3554706;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3554755;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3554755;2019;"Ensino Fundamental - Anos Finais";"Municipal";94
3554755;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3554805;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3554805;2019;"Ensino Fundamental - Anos Finais";"Municipal";1717
3554805;2019;"Ensino Fundamental - Anos Finais";"Particular";327
3554904;2019;"Ensino Fundamental - Anos Finais";"Estadual";232
3554904;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3554904;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3554953;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3554953;2019;"Ensino Fundamental - Anos Finais";"Municipal";332
3554953;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3555000;2019;"Ensino Fundamental - Anos Finais";"Estadual";2188
3555000;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3555000;2019;"Ensino Fundamental - Anos Finais";"Particular";727
3555109;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3555109;2019;"Ensino Fundamental - Anos Finais";"Municipal";411
3555109;2019;"Ensino Fundamental - Anos Finais";"Particular";138
3555208;2019;"Ensino Fundamental - Anos Finais";"Estadual";78
3555208;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3555208;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3555307;2019;"Ensino Fundamental - Anos Finais";"Estadual";74
3555307;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3555307;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3555356;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3555356;2019;"Ensino Fundamental - Anos Finais";"Municipal";304
3555356;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3555406;2019;"Ensino Fundamental - Anos Finais";"Estadual";3626
3555406;2019;"Ensino Fundamental - Anos Finais";"Municipal";953
3555406;2019;"Ensino Fundamental - Anos Finais";"Particular";651
3555505;2019;"Ensino Fundamental - Anos Finais";"Estadual";292
3555505;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3555505;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3555604;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3555604;2019;"Ensino Fundamental - Anos Finais";"Municipal";477
3555604;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3555703;2019;"Ensino Fundamental - Anos Finais";"Estadual";80
3555703;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3555703;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3555802;2019;"Ensino Fundamental - Anos Finais";"Estadual";285
3555802;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3555802;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3555901;2019;"Ensino Fundamental - Anos Finais";"Estadual";70
3555901;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3555901;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3556008;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3556008;2019;"Ensino Fundamental - Anos Finais";"Municipal";517
3556008;2019;"Ensino Fundamental - Anos Finais";"Particular";64
3556107;2019;"Ensino Fundamental - Anos Finais";"Estadual";622
3556107;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3556107;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3556206;2019;"Ensino Fundamental - Anos Finais";"Estadual";1453
3556206;2019;"Ensino Fundamental - Anos Finais";"Municipal";2883
3556206;2019;"Ensino Fundamental - Anos Finais";"Particular";2342
3556305;2019;"Ensino Fundamental - Anos Finais";"Estadual";922
3556305;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3556305;2019;"Ensino Fundamental - Anos Finais";"Particular";138
3556354;2019;"Ensino Fundamental - Anos Finais";"Estadual";0
3556354;2019;"Ensino Fundamental - Anos Finais";"Municipal";528
3556354;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3556404;2019;"Ensino Fundamental - Anos Finais";"Estadual";1925
3556404;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3556404;2019;"Ensino Fundamental - Anos Finais";"Particular";363
3556453;2019;"Ensino Fundamental - Anos Finais";"Estadual";2484
3556453;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3556453;2019;"Ensino Fundamental - Anos Finais";"Particular";642
3556503;2019;"Ensino Fundamental - Anos Finais";"Estadual";4700
3556503;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3556503;2019;"Ensino Fundamental - Anos Finais";"Particular";123
3556602;2019;"Ensino Fundamental - Anos Finais";"Estadual";454
3556602;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3556602;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3556701;2019;"Ensino Fundamental - Anos Finais";"Estadual";68
3556701;2019;"Ensino Fundamental - Anos Finais";"Municipal";2780
3556701;2019;"Ensino Fundamental - Anos Finais";"Particular";1170
3556800;2019;"Ensino Fundamental - Anos Finais";"Estadual";278
3556800;2019;"Ensino Fundamental - Anos Finais";"Municipal";519
3556800;2019;"Ensino Fundamental - Anos Finais";"Particular";202
3556909;2019;"Ensino Fundamental - Anos Finais";"Estadual";381
3556909;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3556909;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3556958;2019;"Ensino Fundamental - Anos Finais";"Estadual";86
3556958;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3556958;2019;"Ensino Fundamental - Anos Finais";"Particular";0
3557006;2019;"Ensino Fundamental - Anos Finais";"Estadual";4386
3557006;2019;"Ensino Fundamental - Anos Finais";"Municipal";0
3557006;2019;"Ensino Fundamental - Anos Finais";"Particular";742
3557105;2019;"Ensino Fundamental - Anos Finais";"Estadual";2852
3557105;2019;"Ensino Fundamental - Anos Finais";"Municipal";55
3557105;2019;"Ensino Fundamental - Anos Finais";"Particular";1054
3557154;2019;"Ensino Fundamental - Anos Finais";"Estadual";121
